id,name,location_area
90,shellder,valley-windworks-area
90,shellder,fuego-ironworks-area
90,shellder,sinnoh-route-205-south-towards-floaroma-town
90,shellder,new-bark-town-area
90,shellder,johto-sea-route-41-area
90,shellder,johto-route-47-area
90,shellder,seafoam-islands-1f
90,shellder,seafoam-islands-b1f
90,shellder,seafoam-islands-b2f
90,shellder,seafoam-islands-b3f
90,shellder,seafoam-islands-b4f
90,shellder,kanto-sea-route-19-area
90,shellder,kanto-sea-route-20-area
90,shellder,cinnabar-island-area
90,shellder,vermilion-city-area
90,shellder,pallet-town-area
90,shellder,kanto-route-26-area
90,shellder,kanto-route-27-area
90,shellder,kanto-route-6-area
90,shellder,kanto-route-11-area
90,shellder,kanto-route-17-area
90,shellder,kanto-route-18-area
90,shellder,kanto-sea-route-21-area
90,shellder,vermilion-city-ss-anne-dock
90,shellder,ss-anne-area
90,shellder,icefall-cave-waterfall
90,shellder,one-island-area
90,shellder,five-island-area
90,shellder,undella-bay-area
90,shellder,unova-route-13-area
90,shellder,undella-town-area
90,shellder,humilau-city-area
90,shellder,seaside-cave-1f
90,shellder,kalos-route-8-area
90,shellder,kalae-bay-area
90,shellder,poke-pelago-poni-island-reached
90,shellder,poke-pelago-ulaula-island-reached
90,shellder,poke-pelago-elite-four-defeated
91,cloyster,undella-bay-area
91,cloyster,unova-route-13-area
91,cloyster,undella-town-area
91,cloyster,humilau-city-area
91,cloyster,seaside-cave-1f
91,cloyster,kalos-route-8-area
92,gastly,eterna-forest-area
92,gastly,turnback-cave-pillar-1
92,gastly,turnback-cave-before-pillar-1
92,gastly,old-chateau-entrance
92,gastly,old-chateau-dining-room
92,gastly,old-chateau-2f-private-room
92,gastly,old-chateau-2f
92,gastly,old-chateau-2f-leftmost-room
92,gastly,old-chateau-2f-left-room
92,gastly,old-chateau-2f-middle-room
92,gastly,old-chateau-2f-right-room
92,gastly,old-chateau-2f-rightmost-room
92,gastly,sinnoh-route-209-area
92,gastly,lost-tower-1f
92,gastly,lost-tower-2f
92,gastly,lost-tower-3f
92,gastly,lost-tower-4f
92,gastly,lost-tower-5f
92,gastly,johto-route-31-area
92,gastly,sprout-tower-2f
92,gastly,sprout-tower-3f
92,gastly,johto-route-32-area
92,gastly,johto-route-36-area
92,gastly,bell-tower-2f
92,gastly,bell-tower-3f
92,gastly,bell-tower-4f
92,gastly,bell-tower-5f
92,gastly,bell-tower-6f
92,gastly,bell-tower-7f
92,gastly,bell-tower-8f
92,gastly,bell-tower-9f
92,gastly,bell-tower-10f
92,gastly,pokemon-tower-3f
92,gastly,pokemon-tower-4f
92,gastly,pokemon-tower-5f
92,gastly,pokemon-tower-6f
92,gastly,pokemon-tower-7f
92,gastly,lost-cave-room-1
92,gastly,lost-cave-room-2
92,gastly,lost-cave-room-3
92,gastly,lost-cave-room-4
92,gastly,lost-cave-room-5
92,gastly,lost-cave-room-6
92,gastly,lost-cave-room-7
92,gastly,lost-cave-room-8
92,gastly,lost-cave-room-9
92,gastly,lost-cave-room-10
92,gastly,lost-cave-item-rooms
92,gastly,johto-safari-zone-zone-forest
92,gastly,alola-route-1-trainers-school
92,gastly,hauoli-cemetery-area
92,gastly,memorial-hill-area
92,gastly,poke-pelago-poni-island-reached
92,gastly,poke-pelago-ulaula-island-reached
92,gastly,poke-pelago-elite-four-defeated
93,haunter,turnback-cave-pillar-1
93,haunter,turnback-cave-pillar-2
93,haunter,turnback-cave-pillar-3
93,haunter,turnback-cave-before-pillar-1
93,haunter,turnback-cave-between-pillars-1-and-2
93,haunter,turnback-cave-between-pillars-2-and-3
93,haunter,turnback-cave-after-pillar-3
93,haunter,old-chateau-entrance
93,haunter,old-chateau-dining-room
93,haunter,old-chateau-2f-private-room
93,haunter,old-chateau-2f
93,haunter,old-chateau-2f-leftmost-room
93,haunter,old-chateau-2f-left-room
93,haunter,old-chateau-2f-middle-room
93,haunter,old-chateau-2f-right-room
93,haunter,old-chateau-2f-rightmost-room
93,haunter,rock-tunnel-1f
93,haunter,rock-tunnel-b1f
93,haunter,kanto-route-8-area
93,haunter,pokemon-tower-3f
93,haunter,pokemon-tower-4f
93,haunter,pokemon-tower-5f
93,haunter,pokemon-tower-6f
93,haunter,pokemon-tower-7f
93,haunter,lost-cave-room-1
93,haunter,lost-cave-room-2
93,haunter,lost-cave-room-3
93,haunter,lost-cave-room-4
93,haunter,lost-cave-room-5
93,haunter,lost-cave-room-6
93,haunter,lost-cave-room-7
93,haunter,lost-cave-room-8
93,haunter,lost-cave-room-9
93,haunter,lost-cave-room-10
93,haunter,lost-cave-item-rooms
93,haunter,kalos-route-14-area
93,haunter,kalos-route-19-area
93,haunter,frost-cavern-unknown-area-314
93,haunter,frost-cavern-unknown-area-315
93,haunter,frost-cavern-unknown-area-316
93,haunter,frost-cavern-unknown-area-317
93,haunter,kalos-victory-road-unknown-area-322
93,haunter,kalos-victory-road-unknown-area-324
93,haunter,kalos-victory-road-unknown-area-326
93,haunter,kalos-victory-road-unknown-area-328
93,haunter,johto-safari-zone-zone-forest
93,haunter,thrifty-megamart-abandoned-site
94,gengar,old-chateau-2f-right-room
94,gengar,thrifty-megamart-abandoned-site
95,onix,oreburgh-mine-1f
95,onix,oreburgh-mine-b1f
95,onix,sinnoh-victory-road-1f
95,onix,sinnoh-victory-road-2f
95,onix,sinnoh-victory-road-b1f
95,onix,sinnoh-victory-road-inside
95,onix,sinnoh-victory-road-inside-exit
95,onix,stark-mountain-entrance
95,onix,stark-mountain-inside
95,onix,snowpoint-temple-1f
95,onix,snowpoint-temple-b1f
95,onix,snowpoint-temple-b2f
95,onix,snowpoint-temple-b3f
95,onix,wayward-cave-1f
95,onix,wayward-cave-b1f
95,onix,iron-island-1f
95,onix,iron-island-b1f-left
95,onix,iron-island-b1f-right
95,onix,iron-island-b2f-right
95,onix,iron-island-b2f-left
95,onix,iron-island-b3f
95,onix,union-cave-1f
95,onix,union-cave-b1f
95,onix,union-cave-b2f
95,onix,johto-route-47-inside-cave
95,onix,mt-silver-1f
95,onix,mt-silver-mountainside
95,onix,mt-silver-top
95,onix,rock-tunnel-1f
95,onix,rock-tunnel-b1f
95,onix,kanto-victory-road-1-1f
95,onix,kanto-victory-road-1-2f
95,onix,kanto-victory-road-1-3f
95,onix,rock-tunnel-b2f
95,onix,kanto-victory-road-2-1f
95,onix,kanto-victory-road-2-2f
95,onix,kanto-victory-road-2-3f
95,onix,sevault-canyon-area
95,onix,relic-castle-c
95,onix,twist-mountain-area
95,onix,unova-victory-road-2-unknown-area-74
95,onix,unova-victory-road-2-unknown-area-75
95,onix,unova-victory-road-2-unknown-area-77
95,onix,unova-victory-road-2-unknown-area-80
95,onix,relic-passage-castelia-sewers-entrance
95,onix,relic-passage-relic-castle-entrance
95,onix,relic-passage-pwt-entrance
95,onix,clay-tunnel-area
95,onix,underground-ruins-area
95,onix,rocky-mountain-room-area
95,onix,glacier-room-area
95,onix,iron-room-area
95,onix,cyllage-city-area
95,onix,glittering-cave-unknown-area-303
95,onix,glittering-cave-unknown-area-304
95,onix,johto-safari-zone-zone-wasteland
95,onix,ten-carat-hill-inside
96,drowzee,sinnoh-route-215-area
96,drowzee,johto-route-34-area
96,drowzee,johto-route-35-area
96,drowzee,kanto-route-6-area
96,drowzee,kanto-route-11-area
96,drowzee,berry-forest-area
96,drowzee,johto-safari-zone-zone-swamp
96,drowzee,alola-route-2-north
96,drowzee,alola-route-2-south
97,hypno,kanto-route-11-area
97,hypno,cerulean-cave-1f
97,hypno,berry-forest-area
97,hypno,johto-safari-zone-zone-swamp
97,hypno,hauoli-city-shopping-district
97,hypno,poni-plains-north
98,krabby,sinnoh-sea-route-226-area
98,krabby,cherrygrove-city-area
98,krabby,union-cave-b2f
98,krabby,johto-route-34-area
98,krabby,olivine-city-area
98,krabby,johto-sea-route-40-area
98,krabby,whirl-islands-1f
98,krabby,whirl-islands-b1f
98,krabby,whirl-islands-b2f
98,krabby,whirl-islands-b3f
98,krabby,cianwood-city-area
98,krabby,dark-cave-violet-city-entrance
98,krabby,seafoam-islands-1f
98,krabby,seafoam-islands-b1f
98,krabby,seafoam-islands-b2f
98,krabby,seafoam-islands-b3f
98,krabby,seafoam-islands-b4f
98,krabby,johto-route-47-inside-cave
98,krabby,kanto-route-12-area
98,krabby,kanto-sea-route-19-area
98,krabby,kanto-sea-route-20-area
98,krabby,cinnabar-island-area
98,krabby,cerulean-city-area
98,krabby,vermilion-city-area
98,krabby,fuchsia-city-area
98,krabby,pallet-town-area
98,krabby,kanto-route-4-area
98,krabby,kanto-route-6-area
98,krabby,kanto-route-10-area
98,krabby,kanto-route-11-area
98,krabby,kanto-route-13-area
98,krabby,kanto-route-17-area
98,krabby,kanto-route-18-area
98,krabby,kanto-sea-route-21-area
98,krabby,kanto-route-24-area
98,krabby,kanto-route-25-area
98,krabby,kanto-safari-zone-middle
98,krabby,kanto-safari-zone-area-1-east
98,krabby,kanto-safari-zone-area-2-north
98,krabby,kanto-safari-zone-area-3-west
98,krabby,vermilion-city-ss-anne-dock
98,krabby,ss-anne-area
98,krabby,icefall-cave-waterfall
98,krabby,kindle-road-area
98,krabby,treasure-beach-area
98,krabby,bond-bridge-area
98,krabby,resort-gorgeous-area
98,krabby,water-labyrinth-area
98,krabby,five-isle-meadow-area
98,krabby,memorial-pillar-area
98,krabby,outcast-island-area
98,krabby,green-path-area
98,krabby,water-path-area
98,krabby,trainer-tower-area
98,krabby,tanoby-ruins-area
98,krabby,one-island-area
98,krabby,five-island-area
98,krabby,driftveil-city-area
98,krabby,unova-route-4-area
98,krabby,unova-route-13-area
98,krabby,virbank-city-area
98,krabby,virbank-complex-outer
98,krabby,johto-safari-zone-zone-mountain
98,krabby,johto-safari-zone-zone-rocky-beach
99,kingler,cherrygrove-city-area
99,kingler,union-cave-b2f
99,kingler,johto-route-34-area
99,kingler,olivine-city-area
99,kingler,johto-sea-route-40-area
99,kingler,whirl-islands-1f
99,kingler,whirl-islands-b2f
99,kingler,whirl-islands-b3f
99,kingler,cianwood-city-area
99,kingler,seafoam-islands-b1f
99,kingler,seafoam-islands-b2f
99,kingler,seafoam-islands-b3f
99,kingler,seafoam-islands-b4f
99,kingler,johto-route-47-inside-cave
99,kingler,kanto-sea-route-19-area
99,kingler,kanto-sea-route-20-area
99,kingler,pallet-town-area
99,kingler,kanto-route-10-area
99,kingler,kanto-sea-route-21-area
99,kingler,kanto-route-25-area
99,kingler,cerulean-cave-1f
99,kingler,cerulean-cave-b1f
99,kingler,kanto-route-23-area
99,kingler,icefall-cave-waterfall
99,kingler,kindle-road-area
99,kingler,treasure-beach-area
99,kingler,bond-bridge-area
99,kingler,resort-gorgeous-area
99,kingler,water-labyrinth-area
99,kingler,five-isle-meadow-area
99,kingler,memorial-pillar-area
99,kingler,outcast-island-area
99,kingler,green-path-area
99,kingler,water-path-area
99,kingler,trainer-tower-area
99,kingler,tanoby-ruins-area
99,kingler,one-island-area
99,kingler,five-island-area
99,kingler,driftveil-city-area
99,kingler,unova-route-4-area
99,kingler,unova-route-13-area
99,kingler,virbank-city-area
99,kingler,virbank-complex-outer
99,kingler,johto-safari-zone-zone-rocky-beach
100,voltorb,sinnoh-route-218-area
100,voltorb,kanto-route-10-area
100,voltorb,power-plant-area
100,voltorb,new-mauville-entrance
100,voltorb,new-mauville-area
100,voltorb,team-rocket-hq-area
101,electrode,cerulean-cave-1f
101,electrode,cerulean-cave-2f
101,electrode,cerulean-cave-b1f
101,electrode,power-plant-area
101,electrode,new-mauville-area
101,electrode,lost-hotel-area
101,electrode,team-rocket-hq-area
101,electrode,team-rockets-castle-area
1,bulbasaur,cerulean-city-area
1,bulbasaur,pallet-town-area
1,bulbasaur,lumiose-city-area
1,bulbasaur,alola-route-2-main
2,ivysaur,Desconhecido
3,venusaur,Desconhecido
4,charmander,pallet-town-area
4,charmander,kanto-route-24-area
4,charmander,lumiose-city-area
4,charmander,alola-route-3-main
5,charmeleon,Desconhecido
6,charizard,Desconhecido
7,squirtle,vermilion-city-area
7,squirtle,pallet-town-area
7,squirtle,lumiose-city-area
7,squirtle,seaward-cave-area
8,wartortle,Desconhecido
9,blastoise,Desconhecido
10,caterpie,eterna-forest-area
10,caterpie,sinnoh-route-204-south-towards-jubilife-city
10,caterpie,sinnoh-route-204-north-towards-floaroma-town
10,caterpie,johto-route-30-area
10,caterpie,johto-route-31-area
10,caterpie,ilex-forest-area
10,caterpie,johto-route-34-area
10,caterpie,johto-route-35-area
10,caterpie,national-park-area
10,caterpie,unknown-all-bugs-area
10,caterpie,johto-route-36-area
10,caterpie,johto-route-37-area
10,caterpie,johto-route-38-area
10,caterpie,johto-route-39-area
10,caterpie,lake-of-rage-area
10,caterpie,kanto-route-26-area
10,caterpie,kanto-route-27-area
10,caterpie,kanto-route-2-south-towards-viridian-city
10,caterpie,kanto-route-24-area
10,caterpie,kanto-route-25-area
10,caterpie,kanto-route-2-north-towards-pewter-city
10,caterpie,viridian-forest-area
10,caterpie,pattern-bush-area
10,caterpie,kalos-route-2-area
10,caterpie,santalune-forest-area
10,caterpie,azalea-town-area
10,caterpie,alola-route-1-east
10,caterpie,alola-route-1-south
10,caterpie,alola-route-1-west
10,caterpie,alola-route-5-area
10,caterpie,lush-jungle-north
10,caterpie,lush-jungle-south
10,caterpie,lush-jungle-west
10,caterpie,melemele-meadow-area
11,metapod,eterna-forest-area
11,metapod,johto-route-30-area
11,metapod,johto-route-31-area
11,metapod,ilex-forest-area
11,metapod,johto-route-34-area
11,metapod,johto-route-35-area
11,metapod,national-park-area
11,metapod,johto-route-36-area
11,metapod,johto-route-37-area
11,metapod,johto-route-38-area
11,metapod,johto-route-39-area
11,metapod,lake-of-rage-area
11,metapod,kanto-route-26-area
11,metapod,kanto-route-27-area
11,metapod,kanto-route-2-south-towards-viridian-city
11,metapod,kanto-route-24-area
11,metapod,kanto-route-25-area
11,metapod,kanto-route-2-north-towards-pewter-city
11,metapod,viridian-forest-area
11,metapod,pattern-bush-area
11,metapod,unova-route-12-area
11,metapod,santalune-forest-area
11,metapod,azalea-town-area
11,metapod,alola-route-1-south
11,metapod,alola-route-1-west
11,metapod,alola-route-5-area
11,metapod,lush-jungle-north
11,metapod,lush-jungle-south
11,metapod,lush-jungle-west
11,metapod,melemele-meadow-area
12,butterfree,ilex-forest-area
12,butterfree,johto-route-34-area
12,butterfree,johto-route-35-area
12,butterfree,johto-route-36-area
12,butterfree,johto-route-37-area
12,butterfree,johto-route-38-area
12,butterfree,johto-route-39-area
12,butterfree,lake-of-rage-area
12,butterfree,kanto-route-26-area
12,butterfree,kanto-route-27-area
12,butterfree,kanto-route-2-south-towards-viridian-city
12,butterfree,kanto-route-24-area
12,butterfree,kanto-route-25-area
12,butterfree,kanto-route-2-north-towards-pewter-city
12,butterfree,viridian-forest-area
12,butterfree,unova-route-12-area
12,butterfree,azalea-town-area
12,butterfree,alola-route-5-area
12,butterfree,lush-jungle-north
12,butterfree,lush-jungle-south
12,butterfree,lush-jungle-west
12,butterfree,melemele-meadow-area
13,weedle,eterna-forest-area
13,weedle,sinnoh-route-204-south-towards-jubilife-city
13,weedle,sinnoh-route-204-north-towards-floaroma-town
13,weedle,johto-route-30-area
13,weedle,johto-route-31-area
13,weedle,ilex-forest-area
13,weedle,johto-route-34-area
13,weedle,johto-route-35-area
13,weedle,national-park-area
13,weedle,unknown-all-bugs-area
13,weedle,johto-route-36-area
13,weedle,johto-route-37-area
13,weedle,johto-route-38-area
13,weedle,johto-route-39-area
13,weedle,lake-of-rage-area
13,weedle,kanto-route-26-area
13,weedle,kanto-route-27-area
13,weedle,kanto-route-2-south-towards-viridian-city
13,weedle,kanto-route-24-area
13,weedle,kanto-route-25-area
13,weedle,kanto-route-2-north-towards-pewter-city
13,weedle,viridian-forest-area
13,weedle,pattern-bush-area
13,weedle,kalos-route-2-area
13,weedle,santalune-forest-area
13,weedle,azalea-town-area
14,kakuna,eterna-forest-area
14,kakuna,johto-route-30-area
14,kakuna,johto-route-31-area
14,kakuna,ilex-forest-area
14,kakuna,johto-route-34-area
14,kakuna,johto-route-35-area
14,kakuna,national-park-area
14,kakuna,johto-route-36-area
14,kakuna,johto-route-37-area
14,kakuna,johto-route-38-area
14,kakuna,johto-route-39-area
14,kakuna,lake-of-rage-area
14,kakuna,kanto-route-26-area
14,kakuna,kanto-route-27-area
14,kakuna,kanto-route-2-south-towards-viridian-city
14,kakuna,kanto-route-24-area
14,kakuna,kanto-route-25-area
14,kakuna,kanto-route-2-north-towards-pewter-city
14,kakuna,viridian-forest-area
14,kakuna,pattern-bush-area
14,kakuna,unova-route-12-area
14,kakuna,santalune-forest-area
14,kakuna,azalea-town-area
15,beedrill,ilex-forest-area
15,beedrill,johto-route-34-area
15,beedrill,johto-route-35-area
15,beedrill,johto-route-36-area
15,beedrill,johto-route-37-area
15,beedrill,johto-route-38-area
15,beedrill,johto-route-39-area
15,beedrill,lake-of-rage-area
15,beedrill,kanto-route-26-area
15,beedrill,kanto-route-27-area
15,beedrill,kanto-route-2-south-towards-viridian-city
15,beedrill,kanto-route-2-north-towards-pewter-city
15,beedrill,viridian-forest-area
15,beedrill,unova-route-12-area
15,beedrill,azalea-town-area
15,beedrill,alola-route-4-area
16,pidgey,sinnoh-route-229-area
16,pidgey,johto-route-29-area
16,pidgey,johto-route-30-area
16,pidgey,johto-route-31-area
16,pidgey,johto-route-32-area
16,pidgey,ilex-forest-area
16,pidgey,johto-route-34-area
16,pidgey,johto-route-35-area
16,pidgey,national-park-area
16,pidgey,johto-route-36-area
16,pidgey,johto-route-37-area
16,pidgey,kanto-route-12-area
16,pidgey,kanto-route-1-area
16,pidgey,kanto-route-2-south-towards-viridian-city
16,pidgey,kanto-route-3-area
16,pidgey,kanto-route-5-area
16,pidgey,kanto-route-6-area
16,pidgey,kanto-route-7-area
16,pidgey,kanto-route-8-area
16,pidgey,kanto-route-11-area
16,pidgey,kanto-route-13-area
16,pidgey,kanto-route-14-area
16,pidgey,kanto-route-15-area
16,pidgey,kanto-sea-route-21-area
16,pidgey,kanto-route-24-area
16,pidgey,kanto-route-25-area
16,pidgey,kanto-route-2-north-towards-pewter-city
16,pidgey,viridian-forest-area
16,pidgey,berry-forest-area
16,pidgey,bond-bridge-area
16,pidgey,five-isle-meadow-area
16,pidgey,kalos-route-2-area
16,pidgey,kalos-route-3-area
16,pidgey,johto-safari-zone-zone-forest
17,pidgeotto,johto-route-37-area
17,pidgeotto,johto-route-38-area
17,pidgeotto,johto-route-39-area
17,pidgeotto,johto-route-43-area
17,pidgeotto,kanto-route-12-area
17,pidgeotto,kanto-route-2-south-towards-viridian-city
17,pidgeotto,kanto-route-5-area
17,pidgeotto,kanto-route-6-area
17,pidgeotto,kanto-route-7-area
17,pidgeotto,kanto-route-8-area
17,pidgeotto,kanto-route-11-area
17,pidgeotto,kanto-route-13-area
17,pidgeotto,kanto-route-14-area
17,pidgeotto,kanto-route-15-area
17,pidgeotto,kanto-sea-route-21-area
17,pidgeotto,kanto-route-24-area
17,pidgeotto,kanto-route-25-area
17,pidgeotto,kanto-route-2-north-towards-pewter-city
17,pidgeotto,viridian-forest-area
17,pidgeotto,berry-forest-area
17,pidgeotto,bond-bridge-area
17,pidgeotto,five-isle-meadow-area
17,pidgeotto,johto-safari-zone-zone-plains
17,pidgeotto,johto-safari-zone-zone-mountain
18,pidgeot,alola-route-10-area
19,rattata,sinnoh-route-225-area
19,rattata,sinnoh-sea-route-226-area
19,rattata,johto-route-29-area
19,rattata,johto-route-30-area
19,rattata,johto-route-31-area
19,rattata,sprout-tower-2f
19,rattata,sprout-tower-3f
19,rattata,johto-route-32-area
19,rattata,union-cave-1f
19,rattata,union-cave-b1f
19,rattata,union-cave-b2f
19,rattata,johto-route-33-area
19,rattata,johto-route-34-area
19,rattata,burned-tower-1f
19,rattata,burned-tower-b1f
19,rattata,bell-tower-2f
19,rattata,bell-tower-3f
19,rattata,bell-tower-4f
19,rattata,bell-tower-5f
19,rattata,bell-tower-6f
19,rattata,bell-tower-7f
19,rattata,bell-tower-8f
19,rattata,bell-tower-9f
19,rattata,johto-route-38-area
19,rattata,johto-route-39-area
19,rattata,johto-route-42-area
19,rattata,mt-mortar-1f
19,rattata,mt-mortar-lower-cave
19,rattata,mt-mortar-b1f
19,rattata,johto-route-46-area
19,rattata,bell-tower-10f
19,rattata,unknown-all-rattata-area
19,rattata,kanto-route-1-area
19,rattata,kanto-route-2-south-towards-viridian-city
19,rattata,kanto-route-3-area
19,rattata,kanto-route-4-area
19,rattata,kanto-route-5-area
19,rattata,kanto-route-6-area
19,rattata,kanto-route-7-area
19,rattata,kanto-route-8-area
19,rattata,kanto-route-9-area
19,rattata,kanto-route-10-area
19,rattata,kanto-route-11-area
19,rattata,kanto-route-16-area
19,rattata,kanto-route-17-area
19,rattata,kanto-route-18-area
19,rattata,kanto-sea-route-21-area
19,rattata,kanto-route-22-area
19,rattata,tohjo-falls-area
19,rattata,pokemon-mansion-1f
19,rattata,pokemon-mansion-2f
19,rattata,pokemon-mansion-3f
19,rattata,pokemon-mansion-b1f
19,rattata,castelia-city-area
19,rattata,castelia-sewers-area
19,rattata,castelia-sewers-unknown-area-38
19,rattata,relic-passage-castelia-sewers-entrance
19,rattata,alola-route-1-south
20,raticate,sinnoh-route-225-area
20,raticate,sinnoh-sea-route-226-area
20,raticate,union-cave-b2f
20,raticate,burned-tower-1f
20,raticate,johto-route-38-area
20,raticate,johto-route-39-area
20,raticate,johto-route-42-area
20,raticate,mt-mortar-1f
20,raticate,mt-mortar-lower-cave
20,raticate,mt-mortar-upper-cave
20,raticate,mt-mortar-b1f
20,raticate,johto-route-43-area
20,raticate,johto-route-47-area
20,raticate,kanto-route-26-area
20,raticate,kanto-route-27-area
20,raticate,kanto-route-1-area
20,raticate,kanto-route-3-area
20,raticate,kanto-route-4-area
20,raticate,kanto-route-6-area
20,raticate,kanto-route-7-area
20,raticate,kanto-route-9-area
20,raticate,kanto-route-10-area
20,raticate,kanto-route-11-area
20,raticate,kanto-route-16-area
20,raticate,kanto-route-17-area
20,raticate,kanto-route-18-area
20,raticate,kanto-sea-route-21-area
20,raticate,tohjo-falls-area
20,raticate,pokemon-mansion-1f
20,raticate,pokemon-mansion-2f
20,raticate,pokemon-mansion-3f
20,raticate,pokemon-mansion-b1f
20,raticate,dreamyard-area
20,raticate,dreamyard-b1f
20,raticate,strange-house-1f
20,raticate,strange-house-b1f
20,raticate,relic-passage-relic-castle-entrance
20,raticate,johto-safari-zone-zone-plains
20,raticate,johto-safari-zone-zone-mountain
20,raticate,heahea-beach-area
21,spearow,sinnoh-route-225-area
21,spearow,sinnoh-sea-route-226-area
21,spearow,johto-route-29-area
21,spearow,johto-route-30-area
21,spearow,johto-route-31-area
21,spearow,johto-route-32-area
21,spearow,johto-route-33-area
21,spearow,johto-route-42-area
21,spearow,johto-route-43-area
21,spearow,johto-route-44-area
21,spearow,johto-route-45-area
21,spearow,johto-route-46-area
21,spearow,johto-route-47-area
21,spearow,kanto-route-3-area
21,spearow,kanto-route-4-area
21,spearow,kanto-route-7-area
21,spearow,kanto-route-9-area
21,spearow,kanto-route-10-area
21,spearow,kanto-route-11-area
21,spearow,kanto-route-16-area
21,spearow,kanto-route-17-area
21,spearow,kanto-route-18-area
21,spearow,kanto-route-22-area
21,spearow,kanto-route-23-area
21,spearow,mt-ember-area
21,spearow,kindle-road-area
21,spearow,treasure-beach-area
21,spearow,cape-brink-area
21,spearow,water-path-area
21,spearow,ruin-valley-area
21,spearow,canyon-entrance-area
21,spearow,goldenrod-city-north-gate
21,spearow,azalea-town-area
21,spearow,johto-safari-zone-zone-wetland
21,spearow,alola-route-2-north
21,spearow,alola-route-3-north
21,spearow,alola-route-3-south
21,spearow,poke-pelago-poni-island-reached
21,spearow,poke-pelago-ulaula-island-reached
21,spearow,poke-pelago-elite-four-defeated
22,fearow,stark-mountain-area
22,fearow,sinnoh-route-225-area
22,fearow,sinnoh-route-227-area
22,fearow,sinnoh-sea-route-226-area
22,fearow,johto-route-42-area
22,fearow,johto-route-47-area
22,fearow,johto-route-48-area
22,fearow,kanto-route-9-area
22,fearow,kanto-route-10-area
22,fearow,kanto-route-16-area
22,fearow,kanto-route-17-area
22,fearow,kanto-route-18-area
22,fearow,kanto-route-22-area
22,fearow,kanto-route-23-area
22,fearow,mt-ember-area
22,fearow,kindle-road-area
22,fearow,treasure-beach-area
22,fearow,cape-brink-area
22,fearow,water-path-area
22,fearow,ruin-valley-area
22,fearow,canyon-entrance-area
22,fearow,sevault-canyon-area
22,fearow,unova-route-15-area
22,fearow,johto-safari-zone-zone-desert
22,fearow,johto-safari-zone-zone-wasteland
22,fearow,alola-route-10-area
22,fearow,alola-route-17-northeast
22,fearow,alola-route-17-west
22,fearow,mount-hokulani-main
22,fearow,mount-hokulani-west
22,fearow,poni-plains-north
22,fearow,poni-plains-west
23,ekans,sinnoh-route-212-east-towards-pastoria-city
23,ekans,johto-route-32-area
23,ekans,johto-route-33-area
23,ekans,johto-route-42-area
23,ekans,kanto-route-26-area
23,ekans,kanto-route-27-area
23,ekans,kanto-route-3-area
23,ekans,kanto-route-4-area
23,ekans,kanto-route-8-area
23,ekans,kanto-route-9-area
23,ekans,kanto-route-10-area
23,ekans,kanto-route-11-area
23,ekans,kanto-route-23-area
23,ekans,azalea-town-area
23,ekans,johto-safari-zone-zone-marshland
23,ekans,alola-route-2-north
23,ekans,alola-route-2-south
24,arbok,great-marsh-area-1
24,arbok,great-marsh-area-2
24,arbok,great-marsh-area-3
24,arbok,great-marsh-area-4
24,arbok,great-marsh-area-5
24,arbok,great-marsh-area-6
24,arbok,johto-route-42-area
24,arbok,mt-silver-outside
24,arbok,kanto-route-26-area
24,arbok,kanto-route-27-area
24,arbok,kanto-route-28-area
24,arbok,kanto-route-3-area
24,arbok,kanto-route-4-area
24,arbok,cerulean-cave-1f
24,arbok,cerulean-cave-b1f
24,arbok,kanto-route-23-area
24,arbok,kanto-victory-road-2-1f
24,arbok,kanto-victory-road-2-2f
24,arbok,kanto-victory-road-2-3f
24,arbok,johto-safari-zone-zone-marshland
24,arbok,alola-route-8-main
25,pikachu,trophy-garden-area
25,pikachu,pallet-town-area
25,pikachu,kanto-route-2-south-towards-viridian-city
25,pikachu,viridian-forest-area
25,pikachu,power-plant-area
25,pikachu,hoenn-safari-zone-sw
25,pikachu,hoenn-safari-zone-se
25,pikachu,kalos-route-3-area
25,pikachu,santalune-forest-area
25,pikachu,slateport-city-contest-hall
25,pikachu,verdanturf-town-contest-hall
25,pikachu,fallarbor-town-contest-hall
25,pikachu,lilycove-city-contest-hall
25,pikachu,alola-route-1-east
25,pikachu,alola-route-1-west
25,pikachu,hauoli-city-shopping-district
25,pikachu,heahea-city-surf-association
26,raichu,cerulean-cave-1f
26,raichu,cerulean-cave-b1f
26,raichu,power-plant-area
27,sandshrew,wayward-cave-1f
27,sandshrew,wayward-cave-b1f
27,sandshrew,union-cave-1f
27,sandshrew,union-cave-b1f
27,sandshrew,mt-moon-1f
27,sandshrew,mt-moon-2f
27,sandshrew,kanto-route-3-area
27,sandshrew,kanto-route-4-area
27,sandshrew,kanto-route-8-area
27,sandshrew,kanto-route-9-area
27,sandshrew,kanto-route-10-area
27,sandshrew,kanto-route-11-area
27,sandshrew,kanto-route-23-area
27,sandshrew,hoenn-route-111-area
27,sandshrew,hoenn-route-113-area
27,sandshrew,mirage-tower-area
27,sandshrew,desert-resort-entrance
27,sandshrew,desert-resort-area
27,sandshrew,relic-castle-a
27,sandshrew,johto-safari-zone-zone-desert
28,sandslash,sinnoh-route-228-area
28,sandslash,kanto-route-26-area
28,sandslash,kanto-route-27-area
28,sandslash,mt-moon-1f
28,sandslash,mt-moon-2f
